PMID,DOI,Year,Suggested_Tier,Reason_Tier,Bioactivity_Extracted_NLP,Abstract
16415982,,2006,1.0,Tier 1: enzymatic/direct,,"The filoviruses Marburg virus and Ebola virus (EBOV) quickly outpace host immune responses and cause hemorrhagic fever, resulting in case fatality rates as high as 90% in humans and nearly 100% in nonhuman primates. The development of an effective therapeutic for EBOV is a daunting public health challenge and is hampered by a paucity of knowledge regarding filovirus pathogenesis. This report describes a successful strategy for interfering with EBOV infection using antisense phosphorodiamidate morpholino oligomers (PMOs). A combination of EBOV-specific PMOs targeting sequences of viral mRNAs for the viral proteins (VPs) VP24, VP35, and RNA polymerase L protected rodents in both pre- and post-exposure therapeutic regimens. In a prophylactic proof-of-principal trial, the PMOs also protected 75% of rhesus macaques from lethal EBOV infection. The work described here may contribute to development of designer, ""druggable"" countermeasures for filoviruses and other microbial pathogens."
16391040,,2006,1.0,Tier 1: enzymatic/direct,,"Methyl fluoride is frequently used to specifically inhibit acetoclastic methanogenesis, thus allowing determination of the relative contribution of acetate versus H2/CO2 to total CH4 production in natural environments. However, the effect of the inhibitor on growth of the target archaeal population has not yet been studied. Therefore, we incubated rice roots as an environmental model system under anoxic conditions in the presence and absence of CH3F, measured the activity and Gibbs free energy (DeltaG) of CH4 production, and determined the abundance of individual archaeal populations by using a combination of quantitative (real-time) PCR and analysis of terminal restriction fragment length polymorphism targeting the 16S rRNA gene. It was shown that CH3F specifically inhibited not only acetoclastic methanogenic activity but also the proliferation of Methanosarcina spp, which were the prevalent acetoclastic methanogens in our environmental model system. Therefore, inhibition experiments with CH3F seem to be a suitable method for quantifying acetoclastic CH4 production. It is furthermore shown that the growth and final population size of methanogens were consistent with energetic conditions that at least covered the maintenance requirements of the population."
16339318,,2005,1.0,Tier 1: enzymatic/direct,,"Mammalian influenza viruses are descendants of avian strains that crossed the species barrier and underwent further adaptation. Since 1997 in southeast Asia, H5N1 highly pathogenic avian influenza viruses have been causing severe, even fatal disease in humans. Although no lineages of this subtype have been established until now, such repeated events may initiate a new pandemic. As a model of species transmission, we used the highly pathogenic avian influenza virus SC35 (H7N7), which is low-pathogenic for mice, and its lethal mouse-adapted descendant SC35M. Specific mutations in SC35M polymerase considerably increase its activity in mammalian cells, correlating with high virulence in mice. Some of these mutations are prevalent in chicken and mammalian isolates, especially in the highly pathogenic H5N1 viruses from southeast Asia. These activity-enhancing mutations of the viral polymerase complex demonstrate convergent evolution in nature and, therefore, may be a prerequisite for adaptation to a new host paving the way for new pandemic viruses."
16282487,,2005,1.0,Tier 1: enzymatic/direct,,"The nucleocapsid protein VP35 of Marburgvirus, a filovirus, acts as the cofactor of the viral polymerase and plays an essential role in transcription and replication of the viral RNA. VP35 forms complexes with the genome encapsidating protein NP and with the RNA-dependent RNA polymerase L. In addition, a trimeric complex had been detected in which VP35 bridges L and the nucleoprotein NP. It has been presumed that the trimeric complex represents the active polymerase bound to the nucleocapsid. Here we present evidence that a predicted coiled-coil domain between amino acids 70 and 120 of VP35 is essential and sufficient to mediate homo-oligomerization of the protein. Substitution of leucine residues 90 and 104 abolished (i) the probability to form coiled coils, (ii) homo-oligomerization, and (iii) the function of VP35 in viral RNA synthesis. Further, it was found that homo-oligomerization-negative mutants of VP35 could not bind to L. Thus, it is presumed that homo-oligomerization-negative mutants of VP35 are unable to recruit the polymerase to the NP/RNA template. In contrast, inability to homo-oligomerize did not abolish the recruitment of VP35 into inclusion bodies, which contain nucleocapsid-like structures formed by NP. Finally, transcriptionally inactive mutants of VP35 containing the functional homo-oligomerization domain displayed a dominant-negative phenotype. Inhibition of VP35 oligomerization might therefore represent a suitable target for antiviral intervention."
16248991,,2006,1.0,Tier 1: enzymatic/direct,,"The biophysical properties and the regulation of the two-pore-domain potassium channel TREK-1 were studied in rat cardiomyocytes. RT-PCR, immunohistochemistry and patch-clamp recording were performed in isolated rat ventricular cardiomyocytes. In some whole-cell-clamp experiments the myocytes were mechanically stretched using a glass stylus. We found strong expression of a splice variant of TREK-1 in rat heart. Immunohistochemistry with antibodies against TREK-1 showed localization of the channel in longitudinal stripes at the external surface membrane of cardiomyocytes. When the cardiomyocytes were mechanically stretched, an outwardly rectifying K+ current component could be detected in whole-cell recordings. In single-channel recordings with symmetrical high K+ solution, two TREK-like channels with 'flickery-burst' kinetics were found: a 'large conductance' K+ channel (132+/-5 pS at positive potentials) and a novel 'low-conductance' channel (41+/-5 pS at positive potentials). The low-conductance channel could be activated by negative pressure in inside-out patches, positive pressure in outside-out patches, intracellular acidification and application of arachidonic acid. Its open probability was strongly increased by depolarization, due to decreased duration of gaps between bursts. The biophysical properties of the two cardiac TREK-like channels were similar to those of TREK-1 channels expressed in HEK293 cells, which both displayed low- and high-conductance modes. Our results suggest that the two TREK-like channels found in rat cardiomyocytes may reflect two different operating modes of TREK-1. The novel low-conductance channels described here may represent the major operating mode of TREK-1. The current flowing through mechanogated TREK-1 channels may serve to counterbalance the inward current flowing through stretch-activated non-selective cation channels during the filling phase of the cardiac cycle and thus to prevent the occurrence of ventricular extrasystoles."
16227240,10.1099/vir.0.81291-0,2005,1.0,Tier 1: enzymatic/direct,,"The X protein of Borna disease virus (BDV) negatively regulates viral polymerase activity. With a BDV mini-replicon system, 30 % inhibition of polymerase activity was observed at an X to phosphoprotein (P) plasmid ratio of 1:6 and 100 % inhibition at a ratio of 1:1. It was therefore hypothesized that (i) the X:P ratio in infected cells is not significantly higher than 1:6 to prevent complete inhibition of polymerase activity and (ii) X is not efficiently incorporated into viral particles, allowing efficient replication early in infection. To test these assumptions, a monoclonal antibody directed against BDV X was generated. Immunofluorescence analysis revealed co-localization of X with the nucleoprotein (N) and P in the nucleus, as well as in the cytoplasm of BDV-infected cells. Quantification of viral protein levels by Western blot analysis, using purified Escherichia coli-derived X, P and N as protein standards, revealed an X:P:N ratio in BDV-infected cells of approximately 1:6:40. However, only traces of X could be detected in purified BDV stock, suggesting that X is excluded from virus particles. These results indicate that X is a non-structural protein. The lack of X in virus particles may facilitate polymerase activity early in infection; however, the presence of X in persistently infected cells may result in partial inhibition of the polymerase and thus contribute to viral persistence."
16224103,,2005,1.0,Tier 1: enzymatic/direct,,"Tolerance to replication-blocking DNA lesions is achieved by means of ubiquitylation of PCNA, the processivity clamp for replicative DNA polymerases, by components of the RAD6 pathway. In the yeast Saccharomyces cerevisiae the ubiquitin ligase (E3) responsible for polyubiquitylation of the clamp is the RING finger protein Rad5p. Interestingly, the RING finger, responsible for the protein's E3 activity, is embedded in a conserved DNA-dependent ATPase domain common to helicases and chromatin remodeling factors of the SWI/SNF family. Here, we demonstrate that the Rad5p ATPase domain provides the basis for a function of the protein in DNA double-strand break repair via a RAD52- and Ku-independent pathway mediated by the Mre11/Rad50/Xrs2 protein complex. This activity is distinct and separable from the contribution of the RING domain to ubiquitin conjugation to PCNA. Moreover, we show that the Rad5 protein physically associates with the single-stranded DNA regions at a processed double-strand break in vivo. Our observations suggest that Rad5p is a multifunctional protein that--by means of independent enzymatic activities inherent in its RING and ATPase domains--plays a modulating role in the coordination of repair events and replication fork progression in response to various different types of DNA lesions."
16203773,,2005,1.0,Tier 1: enzymatic/direct,,"Head and neck squamous cell carcinomas (HNSCC) are the most frequent malignancies of the upper aerodigestive tract. Cisplatin resistance is a major problem in the treatment of a large number of HNSCC cancer patients. In this study, nine randomly selected HNSCC cell lines were investigated regarding expression, presence of mutations, nucleocytoplasmic distribution of p53, and sensitivity to cisplatin. Protein expression was evaluated by Western blot analysis. The whole open reading frame of p53 was determined by reverse transcription-PCR sequencing. Nucleocytoplasmic distribution was evaluated by confocal laser scanning microscopy. The 3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide viability assay was used to test for cisplatin sensitivity. p53 mutations were found in all nine investigated HNSCC cell lines. Nuclear p53 signal was detected in six cell lines, whereas three cell lines exhibited total loss of nuclear p53 signal. Nuclear signal depended on the presence or absence of the COOH-terminal nuclear localization signal in p53. Cisplatin sensitivity was highly reduced in the group with loss of nuclear p53 signal compared with those with detectable nuclear signal. Transfection of wild-type and mutant p53 into a rat embryonic cell system showed highly reduced activity of the nuclear localization signal mutant p53 protein. Taken together, these data suggest that ""loss of nuclear p53 signal"" correlates with cisplatin resistance in HNSCC. If these results can be validated on a larger number of tumor samples, including fresh tumor tissues, it potentially could help in sparing a subgroup of HNSCC patients the side effects associated with unnecessary chemotherapy by identifying cisplatin nonresponders before chemotherapy induction."
16136169,,2005,1.0,Tier 1: enzymatic/direct,,"BCR/ABL-kinase mutations frequently mediate clinical resistance to the selective tyrosine kinase inhibitor Imatinib mesylate (IM, Gleevec). However, mechanisms that promote survival of BCR/ABL-positive cells before clinically overt IM resistance occurs have poorly been defined so far. Here, we demonstrate that IM-treatment activated the phosphatidylinositol 3-kinase (PI3K)/Akt/mammalian target of rapamycin (mTor)-pathway in BCR/ABL-positive LAMA-cells and primary leukemia cells in vitro, as well as in a chronic phase CML patient in vivo. In fact, PI3K/Akt-activation critically mediated survival during the early phase of IM resistance development before manifestation of BCR/ABL-dependent strong IM resistance such as through a kinase mutation. Accordingly, inhibition of IM-induced Akt activation using mTor inhibitors and Akt-specific siRNA effectively antagonized development of incipient IM-resistance in vitro. In contrast, IM-resistant chronic myeloid leukemia (CML) patients with BCR/ABL kinase mutations (n=15), and IM-refractory BCR/ABL-positive acute lymphatic leukemia patients (n=2) displayed inconsistent and kinase mutation-independent autonomous patterns of Akt-pathway activation, and mTor-inhibition overcame IM resistance only if Akt was strongly activated. Together, an IM-induced compensatory Akt/mTor activation may represent a novel mechanism for the persistence of BCR/ABL-positive cells in IM-treated patients. Treatment with mTor inhibitors may thus be particularly effective in IM-sensitive patients, whereas Akt-pathway activation variably contributes to clinically overt IM resistance."
16097450,,2005,1.0,Tier 1: enzymatic/direct,,"The expressions of MMP2, -7, -9, -13 and TIMP1, -2, -3 were examined in biopsies and cell lines of head and neck squamous cell carcinomas (HNSCC) to determine the association between the expression profile and TNM-staging of the primary. The expressions of MMP2, -7, -9, -13 and TIMP1, -2, -3 were analyzed in 30 HNSCC biopsies, 7 HNSCC cell lines and 1 keratinocyte cell line using RT-PCR. Negative correlation was determined between N-status and MMP13-RNA expression [Kendall-tau-b -0.404 (p = 0.016), Spearman-rho -0.448 (p = 0.014)], histological grading [Kendall-tau-b -0.291 (p = 0.049), Spearman-rho -0,333 (p = 0.048)], and MMP7 and TIMP2 expression [Kendall-tau-b -0.318 (p = 0.045); Spearman-rho -0.353 (p = 0.045)]. Positive correlation was determined between M-status and MMP9-RNA expression [Kendall-tau-b 0.341 (p = 0.025), Spearman-rho 0.377 (p = 0.024)] and MMP13 and TIMP2 expression [Kendall-tau-b 0.727 (p = 0.037), Spearman-rho 0.850 (p = 0.016)]. The results point to a role of the tested MMPs and TIMPs in the metastatic spread of HNSCC."
16055711,,2005,1.0,Tier 1: enzymatic/direct,,"Among the TRPC subfamily of TRP (classical transient receptor potential) channels, TRPC3, -6, and -7 are gated by signal transduction pathways that activate C-type phospholipases as well as by direct exposure to diacylglycerols. Since TRPC6 is highly expressed in pulmonary and vascular smooth muscle cells, it represents a likely molecular candidate for receptor-operated cation entry. To define the physiological role of TRPC6, we have developed a TRPC6-deficient mouse model. These mice showed an elevated blood pressure and enhanced agonist-induced contractility of isolated aortic rings as well as cerebral arteries. Smooth muscle cells of TRPC6-deficient mice have higher basal cation entry, increased TRPC-carried cation currents, and more depolarized membrane potentials. This higher basal cation entry, however, was completely abolished by the expression of a TRPC3-specific small interference RNA in primary TRPC6(-)(/)(-) smooth muscle cells. Along these lines, the expression of TRPC3 in wild-type cells resulted in increased basal activity, while TRPC6 expression in TRPC6(-/-) smooth muscle cells reduced basal cation influx. These findings imply that constitutively active TRPC3-type channels, which are up-regulated in TRPC6-deficient smooth muscle cells, are not able to functionally replace TRPC6. Thus, TRPC6 has distinct nonredundant roles in the control of vascular smooth muscle tone."
16051304,,2005,1.0,Tier 1: enzymatic/direct,,"Cellular attachment factors like the C-type lectins DC-SIGN and DC-SIGNR (collectively referred to as DC-SIGN/R) can augment viral infection and might promote viral dissemination in and between hosts. The lectin LSECtin is encoded in the same chromosomal locus as DC-SIGN/R and is coexpressed with DC-SIGNR on sinusoidal endothelial cells in liver and lymphnodes. Here, we show that LSECtin enhances infection driven by filovirus glycoproteins (GP) and the S protein of SARS coronavirus, but does not interact with human immunodeficiency virus type-1 and hepatitis C virus envelope proteins. Ligand binding to LSECtin was inhibited by EGTA but not by mannan, suggesting that LSECtin unlike DC-SIGN/R does not recognize high-mannose glycans on viral GPs. Finally, we demonstrate that LSECtin is N-linked glycosylated and that glycosylation is required for cell surface expression. In summary, we identified LSECtin as an attachment factor that in conjunction with DC-SIGNR might concentrate viral pathogens in liver and lymph nodes."
16030017,,2005,1.0,Tier 1: enzymatic/direct,,"The activation of Toll-like receptors (TLRs) by lipopolysaccharide or other ligands evokes a proinflammatory immune response, which is not only capable of clearing invading pathogens but can also inflict damage to host tissues. It is therefore important to prevent an overshoot of the TLR-induced response where necessary, and here we show that extracellular ATP is capable of doing this in human monocytes. Using reverse transcription-PCR, we showed that monocytes express P2Y(1), P2Y(2), P2Y(4), P2Y(11), and P2Y(13) receptors, as well as several P2X receptors. To elucidate the function of these receptors, we first studied Ca(2+) signaling in single cells. ATP or UTP induced a biphasic increase in cytosolic Ca(2+), which corresponded to internal Ca(2+) release followed by activation of store-operated Ca(2+) entry. The evoked Ca(2+) signals stimulated Ca(2+)-activated K(+) channels, producing transient membrane hyperpolarization. In addition, ATP promoted cytoskeleton reorganization and cell migration; however, unlike chemoattractants, the migration was non-directional and further analysis showed that ATP did not activate Akt, essential for sensing gradients. When TLR2, TLR4, or TLR2/6 were stimulated with their respective ligands, ATPgammaS profoundly inhibited secretion of proinflammatory cytokines (tumor necrosis factor-alpha and monocyte chemoattractant protein-1) but increased the production of interleukin-10, an anti-inflammatory cytokine. In radioimmune assays, we found that ATP (or ATPgammaS) strongly increased cAMP levels, and, moreover, the TLR-response was inhibited by forskolin, whereas UTP neither increased cAMP nor inhibited the TLR-response. Thus, our data suggest that ATP promotes non-directional migration and, importantly, acts as a ""host tissue damage"" signal via the G(s) protein-coupled P2Y(11) receptor and increased cAMP to negatively regulate TLR signaling."
16011752,,2005,1.0,Tier 1: enzymatic/direct,,"The activity and abundance of methanotrophic bacteria were measured in an acidic and a neutral forest soil. The soils exhibited high uptake rates (>30 microg CH4 m(-2) h(-1)) of atmospheric CH4 at all measurement times throughout the vegetation period. The abundances of various phylogenetic groups of methanotrophs, including some uncultured putative ones, were measured using real-time polymerase chain reaction assays. Each assay specifically targeted the pmoA gene or mmoX gene of a particular group of methanotrophs, or the amoA gene of ammonia-oxidizing bacteria. As yet uncultured methanotrophs of a group previously named 'forest soil cluster' or 'USC alpha' were numerically dominant in the acidic soil, while cultured but taxonomically uncharacterized methanotrophs of a group 'Cluster I' were dominant in the neutral soil. Each group was detected in numbers equivalent to about 10(6) pmoA gene copies per gram dry weight of soil and comprised >90% of the detectable methanotrophic bacteria in the respective soil. As the numbers of ammonia-oxidizing bacteria were similar but not higher, they could not have accounted for the observed CH4 uptake rates due to their low cell-specific CH4 oxidation activity. Based on CH4 flux and bacterial abundance data, estimated cell-specific CH4 oxidation rates of the detected methanotrophic bacteria were 540-800 x 10(-18) mol cell(-1) h(-1), which is high compared with literature values of cultured methanotrophic bacteria. These estimated cell-specific CH4 oxidation rates are sufficiently high to allow not only maintenance but even growth on atmospheric CH4 alone. Transcripts of mRNA of the pmoA gene were detected in the acidic soil, demonstrating that USC alpha methanotrophs expressed pmoA under ambient methane mixing ratios. On the other hand, pmoA transcripts of Cluster I or of other methanotrophic groups were not detectable. Our study suggests that USC alpha and Cluster I methanotrophs are adapted to the low concentration of methane in forest soils by possessing high cell-specific CH4 oxidation activities."
16011751,,2005,1.0,Tier 1: enzymatic/direct,,"Detailed studies on the relation of structure and function of microbial communities in a sediment depth profile scarcely exist. We determined as functional aspect the vertical distribution of the acetotrophic and hydrogenotrophic CH4 production activity by measuring production rates and stable 13C/12C-isotopic signatures of CH4 in the profundal sediment of Lake Dagow. The structural aspect was determined by the composition of the methanogenic community by quantifying the abundance of different archaeal groups using 'real-time' polymerase chain reaction and analysis of terminal restriction fragment length polymorphism (T-RFLP). Methane production rates in the surface sediment (0-3 cm depth) were higher in August than in May, but strongly decreased with depth (down to 20 cm). The delta13C of the produced CH4 and CO2 indicated an increase in isotopic fractionation with sediment depth. The relative contribution of hydrogenotrophic to total methanogenesis, which was calculated from the isotopic signatures, increased with depth from about 22% to 38%. Total numbers of microorganisms were higher in August than in May, but strongly decreased with depth. The increase of microorganisms from May to August mainly resulted from Bacteria. The Archaea, on the other hand, exhibited a rather constant abundance, but also decreased with depth from about 1 x 10(8) copies of the archaeal 16S rRNA gene per gram of dry sediment at the surface to 4 x 10(7) copies per gram at 15-20 cm depth. T-RFLP analysis combined with phylogenetic analysis of cloned sequences of the archaeal 16S rRNA genes showed that the methanogenic community consisted mainly of Methanomicrobiales and Methanosaetaceae. The relative abundance of Methanosaetaceae decreased with depth, whereas that of Methanomicrobiales slightly increased. Hence, the vertical distribution of the functional characteristics (CH4 production from acetate versus H2/CO2) was reflected in the structure of the community consisting of acetotrophic (Methanosaetaceae) versus hydrogenotrophic (Methanomicrobiales) phenotypes."
15986444,,2005,1.0,Tier 1: enzymatic/direct,,"Glioblastomas (GBMs) are the most frequent malignant brain tumors with very limited treatment options and nearly all GBM patients dying within 1 year. Pleiotrophin (PTN, HB-GAM, HBNF, OSF-1) is a secreted growth factor that shows mitogenic, chemotactic and transforming activity. While PTN expression is tightly regulated during embryogenesis and very limited in normal adult tissues, a marked PTN upregulation is seen in tumors including glioblastomas. Targeting of the PTN receptors, ALK and RPTP-zeta, indicates a contribution of PTN-activated signaling pathways in glioblastomas. However, the relevance of PTN expression itself is unknown especially since, besides PTN, at least one more growth factor, midkine (MK), signals through ALK and is expressed in glioblastoma. Here we demonstrate the biologic relevance of PTN in 2 glioblastoma cell lines in vitro and in vivo. We show that stable ribozyme-targeting leads to a robust reduction of PTN mRNA and protein levels. This results in decreased cell proliferation, cell migration and soft agar colony formation in vitro. Comparing clonal ribozyme-transfected cells with different residual PTN levels, we establish a PTN gene-dose effect of glioblastoma cell proliferation. In a subcutaneous tumor xenograft mouse model, in vivo growth is markedly reduced upon PTN depletion, which is paralleled by decreased PTN serum levels. Furthermore, the immunohistochemical analysis of the tumors shows reduced angiogenesis in PTN-depleted tumors. We conclude that PTN is a rate-limiting growth factor in glioblastoma. Since PTN is overexpressed in glioblastomas but rarely found in normal tissue, PTN may represent an attractive therapeutic target."
15980197,,2005,1.0,Tier 1: enzymatic/direct,,"Infection of maize (Zea mays) plants with the smut fungus Ustilago maydis triggers the formation of tumors on aerial parts in which the fungal life cycle is completed. A differential display screen was performed to gain insight into transcriptional changes of the host response. Some of the genes strongly up-regulated in tumors showed a pronounced developmental expression pattern with decreasing transcript levels from basal to apical shoot segments, suggesting that U. maydis has the capacity to extend the undifferentiated state of maize plants. Differentially expressed genes implicated in secondary metabolism were Bx1, involved in biosynthesis of the cyclic hydroxamic acid 2,4-dihydroxy-7-methoxy-2H-1,4-benzoxazin-3-one, and a novel putative sesquiterpene cyclase gene U. maydis induced (Umi)2. Together with the up-regulation of Umi11 encoding a cyclotide-like protein this suggests a nonconventional induction of plant defenses. Explicitly, U. maydis was resistant to 2,4-dihydroxy-7-methoxy-2H-1,4-benzoxazin-3-one but susceptible to its benzoxazolinone derivative 6-methoxy-2-benzoxazolinone. Infection studies of isolated leaves with U. maydis and Colletotrichum graminicola provided evidence for coregulation of Umi2 and PR-1 gene expression, with mRNA levels strongly determined by the extent of fungal colonization within tissue. However, in contrast to Umi2, transcript levels of PR-1 remained low in plants infected with wild-type U. maydis but were 8-fold elevated upon infection with an U. maydis mutant strongly attenuated in pathogenic development. This suggests that U. maydis colonization in planta suppresses a classical defense response. Furthermore, comparative expression analysis uncovered distinct transcriptional programs operating in the host in response to fungal infection and subsequent tumor formation."
15944136,,2005,1.0,Tier 1: enzymatic/direct,,"Lewy bodies (LB) are a pathological hallmark of Parkinson's disease (PD). Whether LBs are neuroprotective, cytotoxic, or an age-related epiphenomenon is still debated. In the present study, the genetic fingerprints of mesencephalic dopaminergic (DA) neurons containing LBs versus mesencephalic DA neurons not containing LBs were compared in five PD patients. Total RNA from single neurons of both neuronal subpopulations was obtained by immuno-laser capture microdissection. Subsequently, RNA arbitrarily primed PCR was employed to generate expression profiles from the extracted RNA. Differentially displayed polymorphic fragments were dissected from silver-stained polyacrylamide gels. Most of these expressed sequence tags (ESTs) were homologous to known human sequences (56/64, 87.5%). Based on the potential significance of individual ESTs in neurodegenerative disorders, 5 ESTs of interest were selected for further quantitative expression analysis by real-time quantitative reverse transcription PCR (rtq RT-PCR). DA neurons without LBs preferentially expressed molecules beneficial for cell survival, whereas genes preferentially expressed in DA neurons containing LBs may support a cytotoxic role of LBs. Thus, we favor the view that LB-positive DA neurons are sicker than their LB-negative counterparts, and that inhibition of LB formation may indeed represent a therapeutic strategy in PD."
15882269,,2005,1.0,Tier 1: enzymatic/direct,,"Chronic renal failure (CRF) is associated with increased cardiovascular morbidity, abnormal arterial tone, and endothelial dysfunction. Ca(2+)-activated K(+)-channels (K(Ca)) are important regulators of endothelial function by controlling endothelial hyperpolarization and thus endothelium-derived hyperpolarizing factor (EDHF)-mediated vasodilations. Here we tested the hypothesis whether an altered function of endothelial K(Ca) and diminished EDHF-mediated vasodilation contribute to the endothelial dysfunction in the rat remnant kidney model of chronic renal failure. Functional expression of endothelial K(Ca) currents and endothelium-dependent vasodilations in rat carotid arteries were assessed by using patch-clamp techniques, single-cell reverse transcription-polymerase chain reaction (RT-PCR), and a pressure myograph 8 weeks after either subtotal 5/6 nephrectomy in normotensive or hypertensive, or sham-operated rats. Acetylcholine (ACh)-induced EDHF-mediated vasodilations were present in sham-operated rats, but almost absent in both normotensive 5/6 nephrectomy rats and hypertensive 5/6 nephrectomy rats. In experiments without blocking nitric oxide/prostacyclin synthesis, endothelium-dependent vasodilation to ACh was significantly reduced in both normotensive 5/6 nephrectomy rats and hypertensive 5/6 nephrectomy rats. In sham-operated rats, 1-ethyl-2-benzimidazolinone (1-EBIO), a selective opener of endothelial small and intermediate K(Ca), induced a substantial EDHF-mediated vasodilation, which was greatly reduced in hypertensive 5/6 nephrectomy rats and in normotensive 5/6 nephrectomy rats. In patch-clamp experiments, mean K(Ca) currents were significantly reduced in endothelial cells from hypertensive 5/6 nephrectomy rats and normotensive 5/6 nephrectomy rats when compared to sham-operated rats. Concordantly, single-cell reverse-transcription-polymerase chain reaction (RT-PCR) analysis revealed a greatly reduced frequency of endothelial cells expressing the K(Ca) genes, SKCa3 and IKCa1 in 5/6 nephrectomy rats compared to sham-operated rats. Experimental CRF leads to a loss of EDHF-type vasodilation which was caused at least in part by an impaired functional expression of endothelial hyperpolarizing K(Ca). The loss of EDHF-type vasodilation may contribute to endothelial dysfunction and abnormal arterial tone in CRF."
15757552,,2005,1.0,Tier 1: enzymatic/direct,,"During the 2001-2002 outbreak in Gabon, we observed that several dogs were highly exposed to Ebola virus by eating infected dead animals. To examine whether these animals became infected with Ebola virus, we sampled 439 dogs and screened them by Ebola virus-specific immunoglobulin (Ig) G assay, antigen detection, and viral polymerase chain reaction amplification. Seven (8.9%) of 79 samples from the 2 main towns, 15 (15.2%) of 99 samples from Mekambo, and 40 (25.2%) of 159 samples from villages in the Ebola virus-epidemic area had detectable Ebola virus-IgG, compared to only 2 (2%) of 102 samples from France. Among dogs from villages with both infected animal carcasses and human cases, seroprevalence was 31.8%. A significant positive direct association existed between seroprevalence and the distances to the Ebola virus-epidemic area. This study suggests that dogs can be infected by Ebola virus and that the putative infection is asymptomatic."
15756520,,2005,1.0,Tier 1: enzymatic/direct,,"Primary glioblastomas (GBMs) are highly radioresistant, and in contrast to secondary GBMs, they bear wild-type (wt) p53 protein, which is stabilized in a proportion of these tumors. Therefore, it was investigated in vivo whether p53 expression has prognostic value in patients undergoing radiochemotherapy. Additionally, the authors tried to identify, in vitro, subgroups of primary GBM with different susceptibilities to irradiation, on the basis of their p53 and p21 responses to ionizing radiation. Tumor tissue samples from 31 patients suffering from primary GBM undergoing a combined radiochemotherapy with topotecan were investigated. The percentage of cells expressing p53 protein was determined immunohistochemically. Additionally, primary cultures from eleven primary GBMs were established and investigated. p53 and p21 expressions were evaluated before irradiation with 10 Gy and at 2 and 8 h after irradiation. p53 protein expression was measured by Western analysis and p21 mRNA expression by reverse transcription-polymerase chain reaction (RT-PCR). The percentage of p53-positive cells within the tumor specimens obtained from the 31 patients ranged from 0% to 28%, the median value being 4.3%. No significant correlation with disease-free survival or overall survival was found. In vitro, p53 protein was detected in seven of eleven cultures from primary GBM. After irradiation a decrease in p53 protein expression was seen in six of the seven p53-positive cultures. Half of the cultures (two of four) without basal p53 expression showed an increase in p53 expression after irradiation. Basal overexpression of p21 was detected in six of the eleven cultures; in four out of six irradiation led to a decrease in p21 expression. In all cell lines (five of eleven) initially showing absent p21 expression, irradiation induced p21 expression. Despite these responses, G1 arrest was not detectable in any of the GBM cultures. p53 protein expression in vivo does not correlate with the outcome of patients with primary GBM. Therefore, p53 protein content per se does not appear to be a helpful prognostic factor for prognosis-adapted therapy in primary GBM. By contrast, primary GBM cells in vitro show different and independent responses in their p53 and p21 pathways to ionizing radiation. The failure of G1 arrest seems to be due to a functional defect in the p53 pathway, either because p21 was not induced or because of an unidentified defect downstream from p21."
15699190,10.1099/mic.0.27493-0,2005,1.0,Tier 1: enzymatic/direct,,"Temporal and compartment-specific control of gene expression during sporulation in Bacillus subtilis is governed by a cascade of four RNA polymerase subunits. sigmaF in the prespore and sigmaE in the mother cell control early stages of development, and are replaced at later stages by sigmaG and sigmaK, respectively. Ultimately, a comprehensive description of the molecular mechanisms underlying spore morphogenesis requires the knowledge of all the intervening genes and their assignment to specific regulons. Here, in an extension of earlier work, DNA macroarrays have been used, and members of the four compartment-specific sporulation regulons have been identified. Genes were identified and grouped based on: i) their temporal expression profile and ii) the use of mutants for each of the four sigma factors and a bofA allele, which allows sigmaK activation in the absence of sigmaG. As a further test, artificial production of active alleles of the sigma factors in non-sporulating cells was employed. A total of 439 genes were found, including previously characterized genes whose transcription is induced during sporulation: 55 in the sigmaF regulon, 154 sigmaE-governed genes, 113 sigmaG-dependent genes, and 132 genes under sigmaK control. The results strengthen the view that the activities of sigmaF, sigmaE, sigmaG and sigmaK are largely compartmentalized, both temporally as well as spatially, and that the major vegetative sigma factor (sigmaA) is active throughout sporulation. The results provide a dynamic picture of the changes in the overall pattern of gene expression in the two compartments of the sporulating cell, and offer insight into the roles of the prespore and the mother cell at different times of spore morphogenesis."
15676197,,2005,1.0,Tier 1: enzymatic/direct,,"Partially single-stranded amplicons, formed during PCR amplification of single and mixed templates, are a potential source of bias in genetic diversity studies. The analysis of 16S rRNA gene diversity in mixed template samples by the fingerprinting technique terminal restriction fragment length polymorphism (T-RFLP) analysis can be biased by the occurrence of pseudo-T-RFs, i.e., restriction fragments occurring in addition to the expected terminal restriction fragments of single amplicons. This bias originates from PCR products, which are single-stranded at their terminal restriction site. Here we show that treatment of PCR amplicons with Klenow fragment prior to restriction digest and T-RFLP analysis minimized effectively the occurrence of pseudo-T-RFs. Klenow fragment activity filled in bases into the partially single-stranded amplicons and thereby restored the affected amplicons to complete double strands. Our method allowed to improve the assessment of genetic diversity and gene ratios from T-RFLP analysis of an original environmental sample. Since partially single-stranded amplicons might influence many PCR-based techniques, post-amplification treatment with Klenow fragment may be useful for a wide range of applications, which assess the composition of amplicon pools, e.g., the analysis of marker gene diversity in mixed template samples by fingerprinting techniques or the analysis of sequence diversity by cloning."
